id,tripid,tripcapacity,tripstarttimestamp,tripendtimestamp,tripcompleted,tripduration,tripstartlat,tripstartlng,tripendlat,tripendlng,tripdetour,tripprice,trippath,carid,mapstartlat,mapstartlng,mapendlat,mapendlng
1,0fcf8d95-c286-4809-9cd2-cf9a053501e0,2,0,2015-08-18T00:36:40.4968226,2015-08-18T13:57:54.3376228,0,21:13.8,49.28578,-123.1178,49.28381,-123.12,0,0,,1
2,74d9de80-d731-4926-8c3e-9d10f6c44275,2,0,2015-08-18T21:23:48.3290834,2015-08-19T00:38:49.7387773,0,15:01.4,26.23988,-80.25731,26.21279,-80.29188,0,0,,1
3,27ccfcac-9109-473d-9582-e3bbabf8b250,2,4,2015-08-18T23:15:23.5472830,2015-08-18T23:50:52.8193599,0,35:29.3,40.68312,-73.91909,49.86236,-119.57667,0,0,,1
4,27ccfcac-9109-473d-9582-e3bbabf8b250,2,0,2015-08-18T23:15:23.5472830,2015-08-18T23:50:52.8193599,0,35:29.3,40.68312,-73.91909,49.86236,-119.57667,0,0,,1
5,da065ce6-c29d-4f05-9eb8-5232e651b84a,2,0,2015-08-18T01:24:02.4291017,2015-08-18T14:11:28.6330071,0,47:26.2,34.08078,-118.10039,34.01431,-118.22149,0,0,,1
6,da065ce6-c29d-4f05-9eb8-5232e651b84a,2,4,2015-08-18T01:24:02.4291017,2015-08-18T14:11:28.6330071,0,47:26.2,34.08078,-118.10039,34.01431,-118.22149,0,0,,1
